RecipeId,Name,CookTime,PrepTime,TotalTime,RecipeIngredientParts,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeInstructions
541366,Orange Creamsicle Moonshine,PT30M,PT5M,PT35M,"c(""sugar"", ""vanilla extract"", ""vanilla vodka"")",273.2,0.7,0.1,0,3.8,59.7,0.7,53,2.3,"c(""Using a large stock pot, bring to a boil the orange juice, sugar, vanilla extract and the vanilla coffee creamer."", ""Stir until creamer is fully incorporated; remove from heat."", ""Cool to room temperature."", ""Add everclear and vodka to the orange-cream mixture; stir."", ""Pour moonshine into clean Mason jars and seal closed."", ""RefrigerateÂ for at least 2 weeks before consuming."", ""Shake it before serving. Â Drink responsibility."")"
541367,Thick Peanut Pancakes,PT10M,PT45M,PT55M,"c(""plain flour"", ""baking powder"", ""baking soda"", ""rock salt"", ""dry yeast"", ""vanilla extract"", ""eggs"", ""milk"", ""water"", ""brown sugar"", ""peanuts"", ""unsalted butter"")",712.9,25.4,8.6,121.4,503.9,100.3,6,20.2,23.2,"c(""Add rock sugar to milk."", ""Steam milk at low heat for 10 minutes or until sugar dissolves."", ""Let milk cool down for a few minutes to 40Â°C then stir in yeast."", ""Mix flour, baking powder, baking soda and salt in a bowl."", ""Make a well in the middle then add milk, vanilla and eggs. Whisk to combine."", ""Add lye water and mix well."", ""Cover tightly with a cling film and leave to rest for 30 minutes in warm water."", ""After 30 minutes, the batter should be foamy and almost double its volume. Give it a whisk before using."", 
""Melt some unsalted butter in a non stick pan. I use a 34 cm pan. Spread the melted butter on the pan's surface."", ""Using a ladle, pour in batter into the pan. Using the back of the ladle, swirl and spread the batter evenly. Cover the pan with a lid and cook for 2-3 minutes until bubbles are formed."", ""Remove the lid."", ""Sprinkle evenly brown sugar and chopped roasted peanuts. Put some unsalted butter."", ""Lastly spread creamy sweet corn on top."", ""Cover the pan again and let it continue cooking until it's fully cooked."", 
""Run a spatula all around the edges to release it from the pan. Cut it into eight pieces and serve. Enjoy!"")"
541368,Fun & Delicious Homemade Pop Tarts,PT25M,PT20M,PT45M,"c(""cornstarch"", ""confectioners' sugar"", ""milk"", ""vanilla extract"", ""lemon juice"")",576.1,24.1,6,0.4,391.4,85.5,3.2,41,4.7,"c(""Preheat oven to 350ÂºF. In a small pot over medium-high, combine jam and cornstarch mixture; bring to a boil. Reduce heat to medium-low and simmer for 2 minutes; remove from heat and let it cool."", ""Roll 1 dough to a rectangle and cut pieces of 5 Â½ x 3 Â½-inches, making 5 tarts (or cut smaller if desired). Transfer to a baking sheet lined with a silicone mat; brush egg wash and scoop jam mixture leaving a border around the edges."", ""Roll the 2nd dough to a rectangle and cut pieces slightly bigger than the first ones. Place them over the jam mixture and the bottom dough, pressing down around the edges. Roll up the bottom and top dough together preventing the filling from escaping. Use the tines of a fork to crimp the edges of the tarts. Brush the top with the remaining egg wash and poke some holes of top to let the steam escape."", 
""Transfer to preheated oven and bake until crust turns light golden brown, about 25 to 30 minutes. Remove from the heat and cool completely."", ""To make icing, combine all the ingredients together in a small bowl. When tarts are at room temperature, spoon icing on top and spread it with the back of the spoon. For the finishing touch, add colorful sprinkles."")"
541369,Joe's Homemade Biscuits,PT15M,PT10M,PT25M,"c(""self-rising flour"", ""shortening"", ""milk"", ""buttermilk"", ""shortening"", ""butter"")",460.7,25.2,8.9,20.7,823.6,49.2,1.7,0.1,8.2,"c(""Preheat oven to 450' and grease a cast-iron skillet or biscuit pan and set aside."", ""Cut in lard/shortening (I like to use bacon grease) into flour."", ""Add milk or buttermilk and mix into a light dough."", ""Place dough on a floured surface and knead a few times."", ""Flatten out dough to 1/2 inch thick and cut into biscuits with cutter of large mouth mason jar."", ""Place biscuits onto skillet or pan and bake for 13-15 minutes or until tops are golden brown. Remove and cover for 5-minutes.Spread additio0l butter on the tops if preferred before covering,."", 
""Serve with jelly, jams, gravy, honey or anything else you desire."")"
541370,Minty Whipped Shortbread Cookies,PT12M,PT15M,PT27M,"c(""salted butter"", ""all-purpose flour"", ""icing sugar"", ""white chocolate chips"")",62.5,4.4,2.8,10.5,35.5,5.3,0.1,2.3,0.6,"c(""Preheat oven to 325Â°F and line two large cookie sheets."", ""In a large bowl, or (preferably) the bowl of a stand mixer, beat together the butter and mint oil (see note) until fully softened."", ""Add the flour and icing sugar and, starting on low, begin to combine everything. Beat for 8-10 minutes (yes, really), gradually increasing the speed. It will go from crumbly to resembling fluffy buttercream."", ""In the last minute of beating, add a couple of tablespoons of sprinkles, if using, and the chocolate chips."", 
""Scrape down the bowl and with a small disher or teaspoon, drop balls of dough onto the lined pans, a couple of inches apart. Top with remaining sprinkles, if desired.Â ."", ""Bake one pan at a time for 12 minutes, or until the bottoms are just brown."", ""Let the cookies cool on the pan for a few minutes before carefully transferring them to a wire rack."", ""Store between sheets of wax paper in an airtight container for up to a couple of weeks."", ""NOTE - Make sure you use peppermint oil for this recipe and not extract. Oil is far more concentrated and will not add moisture (which would be detrimental to the outcome).""
)"
541371,Fran's Divinity,PT5M,PT1H,PT1H5M,"c(""sugar"", ""light corn syrup"", ""hot water"", ""white vinegar"", ""vanilla"", ""pecans"")",511,9.9,0.8,0,41.4,109.7,1.3,86.9,2.1,"c(""Combine sugar,  syrup,  water and vinegar in a large metal pan. Cover and heat to boiling."", ""Remove cover after 5 minutes and insert candy thermometer.  Cook to very hard ball stage (260F)."", ""Remove from heat. Cool slightly."", ""Add sugar mixture gradually to to the stiff egg white, beating constantly until very stiff. Let cool, stirring occasio0lly."", ""Stir in vanilla and nuts. Drop from a buttered spoon onto greased parchment lined cookie sheet."", ""Makes 30 pieces."")"
541372,Chiles Rellenos Casserole,PT1H,PT1H,PT2H,"c(""green chilies"", ""cheddar cheese"", ""eggs"", ""half & half light cream"", ""milk"", ""Wondra Flour"", ""salt"")",557.5,44.5,27.3,226.8,1196.8,11.9,0.9,3.6,29,"c(""Preheat oven to 350F."", ""Butter a 2 quart casserole or a 9 x 13 cake pan."", ""Place  chillies evenly in the casserole."", ""Sprinkle the cheese evenly over chilies."", ""Mix remaining ingredients, first moistening the flour with a small amount of milk to avoid lumps. Gradually pour mixture over the cheese and chilies, trying not to disturb their placement."", ""Bake 1 hour until eggs are set and cheese is melted and browned."")"
541373,Fran's Maple Blondies,PT30M,PT20M,PT50M,"c(""brown sugar"", ""Bisquick"", ""pecans"", ""eggs"", ""vanilla"")",489.3,17.1,2.9,93.6,375.4,78.2,2,59.5,7,"c(""Preheat oven to 350F and grease a 9x13 pan well."", ""Mix sugar and bisquick well.  Add eggs and continue to mix until all are well combined. Add flavorings and nuts and blend well.  Spread batter in prepared pan and bake at 350F for 25-30 minutes or until a toothpick comes out clean.  Cut into squares while still warm,  but allow to cool before removing from the pan."")"
541374,MaMa's Bean Salad,0,PT30M,PT30M,"c(""green beans"", ""English peas"", ""red bell pepper"", ""celery"", ""red onion"", ""red wine vinegar"", ""sugar"", ""canola oil"")",141.7,4,0.3,0,11.7,22.4,5.3,10,5.2,"c(""Drain and rinse all the beans. (It is unnecessary to rinse the peas, but they do have to be drained.) Sometimes I replace the wax beans with a can of corn. I also add 4 to 8 oz of canned mushrooms, asparagus, and/or artichoke hearts, depending on the crowd. Because the peas are very fragile,  drain them last"", ""Heat sugar and vinegar in a small pan until the sugar is dissolved. Add the oil"", ""Place the drained beans and chopped vegetables in a large bowl.  Reserve the peas. Pour the vinegar over the sala and mix. Add pepper to taste. When salad is mixed to your preference,  gently fold in the peas so that they don't get squashed."", 
""Vinegar dressing should cover the salad. If, like me,  you have added extra cans of other vegetables,  you might need to make another batch of dressing."", ""Cover and refrigerate. Salad is best 24 hours after preparation,  when the vegetables have had a chance to absorb the dressing. Serve with a slotted spoon."")"
541375,Amazing Ground Beef Stroganoff,PT20M,PT30M,PT50M,"c(""hamburger"", ""onion"", ""celery"", ""water chestnut"", ""dried dill"", ""mushrooms"", ""sour cream"", ""black pepper"")",422.3,28.6,12.6,106,634.7,14.1,1.4,5.7,27.3,"c(""Saute meat in a medium skillet until it loses redness. Drain as necessary. Add Better Than Boullion or 1 cube of crushed beef boullion,  onion, & celery. Cook until vegetables are limp. Add remaining ingredients and simmer until all ingredients are heated and blended."", ""Just before serving,  stir in the sour cream and bring back to temperature."", ""Serve over rice or noodles."")"
541376,Spanish Coffee with Tia Maria,0,PT10M,PT10M,"c(""lemon wedge"", ""granulated sugar"", ""cog0c"", ""brandy"", ""maraschino cherry"", ""ground cin0mon"")",84.3,2.1,1.2,6.8,15.7,16.6,0.4,15.4,0.6,"c(""Cut a small slit in the lemon wedge and slide it around the rim of the glass. Dip the rim in granulated sugar and turn back and forth to coat well."", ""Add Cog0c, Tia Maria and pour in hot coffee. Top generously with whipped cream, sprinkle on some cin0mon and garnish with a cherry. Carefully wrap a serviette around the glass and enjoy! Makes 1 coffee."")"
541377,Slow-Cooker Classic Coffee Cake,PT3H,PT20M,PT3H20M,"c(""all-purpose flour"", ""brown sugar"", ""butter"", ""ground cin0mon"", ""salt"", ""sour cream"", ""butter"", ""eggs"", ""powdered sugar"", ""milk"", ""vanilla"")",358.9,19.8,10.5,103.1,323.4,41.5,0.8,24.8,4.8,"c(""Line bottom and sides of 5-quart oval slow cooker with single sheet of cooking parchment paper, and spray with cooking spray."", ""In medium bowl, stir first five ingredients until crumbly. Set aside."", ""In large bowl, stir Cake ingredients (cake mix, sour cream, butter, eggs) until blended. Pour into slow cooker. Place folded, clean dish towel under cover of cooker. This will prevent condensation from dripping down onto cake. Cook on High heat setting 1 hour. Carefully remove slow cookerâ€™s ceramic insert, and rotate insert 180 degrees. Sprinkle topping over cake. Replace cover with dish towel under the cover. Continue to cook on High heat setting 30 minutes to 1 hour or until toothpick inserted in center comes out clean."", 
""Transfer ceramic insert from slow cooker to cooling rack. Let stand 10 minutes. Using parchment paper, carefully lift cake out of ceramic insert, and transfer to cooling rack. Cool completely, about 1 hour. Remove parchment paper."", ""In small bowl, beat powdered sugar, milk and vanilla until smooth. Drizzle over cake."", ""For an even easier version, you can skip the glaze, and sprinkle powdered sugar on top of cooled cake."", ""If preferred, 1/2 cup chopped toasted walnuts or pecans can be mixed into the topping mixture.""
)"
541378,Meg's Pumpkin Spice Bread,PT45M,PT30M,PT1H15M,"c(""eggs"", ""water"", ""pumpkin"", ""baking soda"", ""salt"", ""cin0mon"", ""ginger"", ""cloves"", ""nutmeg"", ""all-purpose flour"", ""sugar"")",898.2,34.8,5.2,106.3,903.3,139,2.6,86.8,10.8,"c(""Beat eggs, add oil, water, and pumpkin; mix well. Add baking soda and spices; mix well. Add flour and sugar; mix well."", ""Spray eight mini loaf tins with baking Pam. Pour mixture into prepared tins on a large baking sheet about 2/3 full. Keep level and place on middle baking rack for 45 minutes to one hour. When toothpick inserted in middle of loaf comes out clean, they are done. Let cool before removing from tins."", ""I wrap and store in non-stick aluminum foil and add a shiny ribbon. Even better the next day. â€œFreezes beautifully.â€.""
)"
541379,Meg's Fresh Ginger Gingerbread,PT35M,PT1H,PT1H35M,"c(""fresh ginger"", ""unsalted butter"", ""dark brown sugar"", ""dark corn syrup"", ""molasses"", ""egg"", ""salt"", ""all-purpose flour"", ""baking soda"", ""cin0mon"", ""ground cloves"", ""buttermilk"")",316.6,12.5,7.6,54.4,278.2,48.5,0.8,22.8,3.9,"c(""Preheat oven to 350&deg;F Grease an 8x8 cake pan. This recipe uses 2 mixing bowls,  1 large and 1 medium."", ""Peel an grate your ginger if not using ginger paste."", ""In the large mixing bowl,  create together the butter and brown sugar. Add molasses,  syrup, egg and salt, beating after each addition. Beat mixture on low speed until smooth."", ""In a separate bowl,  mix the flour, soda, & spices."", ""Mix half the dry mix into the sugar mixture. Beat until smooth"", ""Mix in 1/4 cup buttermilk.  Beat until smooth."", 
""Add remaining flour, then the remaining buttermilk, beating after each addition."", ""Use a large spoon to stir in the ginger. Mix until well incorporated."", ""Pour into a well greased 8x8 cake pan and back 35 - 40 minutes or until the toothpick jabbed in the middle comes out clean."")"
541380,Roast Prime Rib au Poivre with Mixed Peppercorns,PT3H,PT30M,PT3H30M,"c(""Dijon mustard"", ""garlic"", ""peppercorns"", ""shallot"", ""cog0c"", ""brandy"")",2063.4,172.4,71.4,433.8,766.3,3.2,0.7,0.1,117,"c(""Position rack in center of oven and preheat to 450Â°F. Place beef, fat side up, in shallow roasting pan. Sprinkle beef with salt. Mix mustard and garlic in small bowl. Spread mustard mixture over top of beef. Sprinkle 2 tablespoons crushed peppercorns over mustard mixture."", ""Roast beef 15 minutes. Reduce heat to 325Â°F. Roast until meat thermometer inserted into center of beef registers 125Â°F. for medium-rare, tenting loosely with foil if crust browns too quickly, about 2 hours 45 minutes. Transfer beef to platter. Tent with foil to keep warm."", 
""Pour pan juices into 2-cup glass measuring cup (do not clean pan). Freeze juices 10 minutes. Spoon fat off top of pan juices, returning 1-tablespoon fat to roasting pan. Reserve juices."", ""Melt fat in same roasting pan over medium-high heat. Add shallots and sautĂ© until tender, scraping up any browned bits from bottom of pan, about 2 minutes. Remove pan from heat. Add canned beef broth, then Cog0c (liquid may ignite). Return pan to heat and boil until liquid is reduced to 2 cups, about 15 minutes. Add pan juices and remaining 1 teaspoon crushed peppercorns. Transfer pan juices to sauceboat."", 
""Carve roast and serve with juices."")"
